id_user,country,area,subareas,degrees,wage_aspiration,currency,current_wage,change_cities,language,years_experience,months_experience,wish_role_name,work_modality,hardskills
686,Colombia,VENTAS COMERCIAL,GERENCIA VENTAS/COMERCIAL,,5500000.0,COP,,"BOGOTA,MEDELLIN",INGLÉS C1 - AVANZADO,6,,"LÍDER COMERCIAL,COORDINADOR DE VENTAS,ACCOUNT EXECUTIVE,KEY ACCOUNT MANAGER",Indiferente,"ESTRATEGIA COMERCIAL,KPI'S,CICLO DE VENTAS,MANEJO DE EQUIPOS,MANEJO DE CLIENTES,FIDELIZACIÓN DE CLIENTES,VENTAS B2B,VENTAS B2C,NEGOCIACIÓN,MANEJO DE PRESUPUESTOS"
687,Colombia,VENTAS COMERCIAL,GERENCIA VENTAS/COMERCIAL,,16000000.0,COP,,"CIUDAD DE MEXICO,BARRANQUILLA,MEDELLIN",INGLÉS C1 - AVANZADO,15,,"GERENTE COMERCIAL,DIRECTOR DE VENTAS ,HEAD OF SALES,SALES MANAGER,GROWTH MANAGER,PRODUCT MANAGER",Indiferente,"GERENCIA DE PRODUCTOS,GO TO MARKET,ESTRATEGIA COMERCIAL,DIGITAL SALES,DESARROLLO DE NUEVOS NEGOCIOS,ESTRATEGIAS DE POSICIONAMIENTO DIGITAL,GESTION DE PRODUCTOS DIGITALES,GROWTH,B2B,B2C"
688,México,VENTAS COMERCIAL,GERENCIA VENTAS/COMERCIAL,,45000.0,MXN,,,INGLÉS B2 - INTERMEDIO ALTO,14,,"DIRECTOR COMERCIAL,SALES MANAGER,KAM,SALES TEAM LEAD,ACCOUNT EXECUTIVE",Indiferente,"ESTRATEGÍAS COMERCIALES,GROWTH,DESARROLLO DE ALIANZAS ESTRATÉGICAS,HUBSPOT,TABLEAU,B2B,B2C,MICROSOFT EXCEL,CRM - SALESFORCE"
689,Colombia,VENTAS COMERCIAL,GERENCIA VENTAS/COMERCIAL,,6000000.0,COP,,,INGLÉS C1 - AVANZADO,4,,"KAM ,SALES REPRESENTATIVE ",Prácticas Laborales,"LIDERAZGO DE EQUIPOS,RELACIONES INTERPERSONALES,COMUNICACIÓN ASERTIVA,ORIENTACIÓN AL LOGRO,SERVICIO AL CLIENTE"
690,Colombia,VENTAS COMERCIAL,GERENCIA VENTAS/COMERCIAL,,6000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,8,,"SERVICIO AL CLIENTE,USER EXPERIENCE",Medio tiempo,"POWER BI,OFFICE SUITE,BUSINESS ANALYTICS,GOOGLE DATA STUDIO"
691,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,6000000.0,COP,,,INGLÉS A1 - BÁSICO,10,,"DIRECTOR COMERCIAL,COORDINADOR COMERCIAL,GERENTE COMERCIAL,JEFE COMERCIAL,KAM",Indiferente,"ESTRATEGÍAS COMERCIALES,ESTRATEGIAS DE MARKETING,ANALISIS DE COSTOS,ANALISIS DE PRESUPUESTO,ESTRATEGIAS DE POSICIONAMIENTO DIGITAL,POWER BI,ZOHO (CRM),ASANA,TRELLO,CRM  "
692,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,5200000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,7,,"KAM,KEY ACCOUNT MANAGER,BUSINESS DEVELOPMENT,BUSINESS INTELLIGENCE,ESTRATEGIA COMERCIAL",Prácticas Laborales,"SALESFORCE,PLANEACIÓN ESTRATÉGICA,ESTRATEGÍAS COMERCIALES,ANÁLISIS DE DATOS,DESARROLLO DE ALIANZAS ESTRATÉGICAS,METODOLOGÍAS ÁGILES,DASHBOARDS,POWER BI,LIDERAZGO,MANEJO DE KPI´S"
693,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,15000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,10,,"GERENTE COMERCIAL,BUSINESS DEVELOPMENT MANAGER ,GROWTH MARKETING ,HEAD OF SALES ,HEAD OF GROWTH ,SALES MANAGER ",Medio tiempo,"NEGOCIACIÓN,B2C,B2B,INNOVACIÓN,ESTRATEGIA,LIDERAZGO,TRABAJO EN EQUIPO,GROWTH,DESARROLLO DE CANALES"
694,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,9000000.0,COP,,"BOGOTA,MEDELLIN,BARRANQUILLA",INGLÉS C1 - AVANZADO,5,,"GERENTE COMERCIAL,JEFE DE VENTAS ,TRADE MARKETING,JEFE DE CANAL,JEFE DE CATEGORIA,HEAD OF SALES,SALES MANAGER ",Indiferente,"MICROSOFT EXCEL,LIDERAZGO,MANAGEMENT,DESARROLLO DE CATEGORÍAS,SALESFORCE,SAP,TRABAJO BAJO PRESIÓN,ANÁLISIS DE DATOS,ANÁLISIS FINANCIERO,RELACIONES COMERCIALES"
695,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,16000000.0,COP,12000000.0,,INGLÉS C1 - AVANZADO,15,,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,DIRECTOR DE VENTAS ,GERENTE DE NEGOCIO,DESARROLLADOR DE NEGOCIO,LIDER  PRODUCTO",Medio tiempo,"VENTA CONSULTIVA,ESTRATEGÍAS COMERCIALES,LIDERAZGO,TOMA DE DECISIONES,TRABAJO EN EQUIPO,PLANEACIÓN ESTRATÉGICA,MANEJO DE EQUIPOS"
696,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,10000000.0,COP,,"MEDELLIN,BARRANQUILLA",INGLÉS A1 - BÁSICO,10,,"GERENTE COMERCIAL,GERENTE DE TIENDAS,GERENTE RETAIL,GERENTE DE OPERACIONES COMERCIALES,DIRECTOR DE VENTAS REGIONAL,JEFE DE VENTAS NACIONAL",Indiferente,"GERENCIA EN OPERACIONES DE RETAIL ,CONTROL Y SEGUIMIENTO DE TIENDAS RETAIL,MANEJO DE KPI´S,ANÁLISIS DE DATOS,COMERCIAL,ENTENDIMIENTO DE MODELOS DE NEGOCIO,ESTRATEGIA OMNICANAL,NEGOCIACIÓN,ESTRATEGÍAS COMERCIALES"
697,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,4000000.0,COP,,"BOGOTA,MEDELLIN,CALI,BARRANQUILLA,CARTAGENA",INGLÉS B1 - INTERMEDIO,8,0,"EJECUTIVO DE CUENTA,GERENTE COMERCIAL,KAM,CONSULTOR COMERCIAL,LÍDER DE PLANEACIÓN COMERCIAL,EJECUTIVO COMERCIAL",Prácticas Laborales,"LIDERAZGO,CONOCIMIENTO DEL CLIENTE,ACCOUNT MANAGEMENT,NEGOCIACIÓN,PROSPECCIÓN,CIERRE DE VENTAS,VENTA CONSULTIVA,ESTRATEGÍAS COMERCIALES,CRM SOFTWARE,SCRUM MASTER"
698,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,5500000.0,COP,4500000.0,,INGLÉS B2 - INTERMEDIO ALTO,6,,"ASESOR COMERCIAL,BUSSINESS DEVELOPMENT,LIDER COMERCIAL,DESARROLLADOR DE NEGOCIOS,ESTRATEGA COMERCIAL",Medio tiempo,"CONTAPYME,FINANZAS,ESTRATEGÍAS COMERCIALES,DESARROLLO DE NUEVOS NEGOCIOS,LEAD GENERATION"
699,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,13000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,12,,"DIRECTOR COMERCIAL,GERENTE COMERCIAL,DIRECTOR DE VENTAS ,DESARROLLADOR DE NEGOCIO,GERENTE DE VENTAS,BUSINESS DEVELOPER",Indiferente,"MANEJO DE KPI´S,COACHING DE VENTAS,MANAGEMENT,DIRECCIÓN DE VENTAS,MANEJO DE EQUIPOS"
700,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,14000000.0,COP,,"BOGOTA,MEDELLIN,PEREIRA,IBAGUE,MANIZALES,GUADALAJARA,CIUDAD DE MEXICO",INGLÉS B2 - INTERMEDIO ALTO,14,,"DIRECTOR COMERCIAL,GERENTE COMERCIAL",Indiferente,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,DESARROLLO NUEVOS NEGOCIOS,ESTRATEGIA COMERCIAL,PLANEACIÓN DE LA DEMANDA,RETENCION,CANAL TRADICIONAL,B2B,FIDELIZACIÓN DE CLIENTES,CRM  "
701,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,15000000.0,COP,,,INGLÉS A1 - BÁSICO,10,5,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,HEAD OF SALES,TECHNOLOGY HEAD OF SALES,HEAD OF SALE SOFTWARE SERVICES",Indiferente,"CYBERSECURITY,FORECAST,MANEJO DE KPI´S,SCRUM,PROJECT,ESTRATEGÍAS COMERCIALES,NEGOCIACIÓN,PROSPECCIÓN,VENTA CONSULTIVA,CRM SOFTWARE"
702,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,13000000.0,COP,,,"INGLÉS C1 - AVANZADO,PORTUGUÉS A1 - BÁSICO",7,1,"DIRECTOR COMERCIAL,GERENTE DE NEGOCIO,GERENTE DE VENTA,KAM,GERENTE DE DESARROLLO DE NEGOCIO,DIRECTOR DE DESARROLLO DE NEGOCIO,KEY ACCOUNT MANAGER",Indiferente,"C-LEVEL,NEGOCIACIONES B2B,NEGOCIACIÓN,SALESFORCE,CRM SOFTWARE,RELACIONES COMERCIALES,MANEJO DE CLIENTES,ACCOUNT MANAGEMENT,CIERRE DE VENTAS,PRESENTACIONES COMERCIALES"
703,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,15000000.0,COP,,,INGLÉS C1 - AVANZADO,15,,"GERENTE COMERCIAL,BUSINESS DEVELOPMENT MANAGER,SENIOR ACCOUNT MANAGER",Indiferente,"CANALES DE VENTAS,DISTRIBUCIÓN ,MARKETING ESTRATEGICO,TRADE MARKETING,CRM  ,B2B,B2C,VENTA CONSULTIVA,CIERRE DE VENTAS,MICROSOFT EXCEL"
704,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,7500000.0,COP,,,INGLÉS C1 - AVANZADO,4,,"DIRECTOR COMERCIAL,LIDER COMERCIAL,LIDER DE ESTRATEGIA COMERCIAL,COORDINADOR DE VENTAS",Medio tiempo,"ESTRATEGIA COMERCIAL,PLANEACIÓN COMERCIAL,ALIANZAS ESTRATEGICAS,PRESUPUESTO,APOLO,ANÁLISIS DE MERCADO,CRM SOFTWARE,SALESFORCE,HUBSPOT,EUROMONITOR"
705,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,5000000.0,COP,,"MEDELLIN,PEREIRA,CARTAGENA,CIUDAD DE MEXICO",INGLÉS B1 - INTERMEDIO,4,,"DIRECTOR COMERCIAL,DIRECTOR CUENTA EMPRESARIAL,KAM,LIDER COMERCIAL Y DE NEGOCIO",Prácticas Laborales,"ACCOUNT MANAGEMENT,GESTIÓN DE PROYECTOS,COMMUNITY MANAGER"
706,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,6000000.0,COP,,"BOGOTA,MEDELLIN",INGLÉS B2 - INTERMEDIO ALTO,9,,"BUSINESS DEVELOPMENT ,JEFE DE VENTAS,SALES EXECUTIVE,COORDINADORA COMERCIAL,DIRECTORA COMERCIAL,KEY ACCOUNT MANAGER",Prácticas Laborales,"MARKETIN,CRM SOFTWARE,ESTRATEGÍAS COMERCIALES,CIERRE DE VENTAS,VENTA CONSULTIVA,PROSPECCIÓN,NEGOCIACIÓN,POWER BI,MICROSOFT EXCEL"
707,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,3000000.0,COP,,"BOGOTA,CALI,MEDELLIN,PEREIRA,BARRANQUILLA",INGLÉS B1 - INTERMEDIO,10,,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,LÍDER COMERCIAL",Indiferente,"VENTAS,VENTA CONSULTIVA,LIDERAZGO,PROSPECCIÓN,PLANEACIÓN ESTRATÉGICA,PLANEACIÓN FINANCIERA,CRM SOFTWARE,B2B,B2C,POWER BI"
708,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,12000000.0,COP,,BOGOTA,"INGLÉS B2 - INTERMEDIO ALTO,PORTUGUÉS B1 - INTERMEDIO",14,,"COUNTRY MANAGER,CONSULTOR DE PROYECTOS,GERENTE DE OPERACIONES,GERENTE COMERCIAL,DIRECTOR DE PROYECTOS",Indiferente,"PLANEACIÓN ESTRATÉGICA,GERENCIA DE PROYECTOS,GESTION DE EQUIPOS,LIDERAZGO,DATA ANALYTICS,TRABAJO BAJO PRESIÓN,NEGOCIACIÓN CON PROVEEDORES,MANEJO DE PRESUPUESTOS,RELACIONES PÚBLICAS,MICROSOFT EXCEL"
709,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,BUSINESS DEVELOPMENT",,3000000.0,COP,,,INGLÉS C1 - AVANZADO,7,1,ANALISTA COMERCIAL,Prácticas Laborales,"FINANZAS,DIGITAL MARKETING,MICROSOFT EXCEL"
710,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,2500000.0,COP,,,INGLÉS A1 - BÁSICO,4,6,"FORMADOR COMERCIAL,ANALISTA DE ESTRATEGIA COMERCIAL ,ANALISTA ADMINISTRATIVO Y COMERCIAL ,ADMINISTRADOR DE PUNTOS DE VENTA ,COORDINADOR ADMINISTRATIVO  Y COMERCIAL ",Indiferente,"FORMACION COMERCIAL,GESTOR ADMINISTRATIVO ,CUMPLIMIENTO DE INDICADORES,MANEJO DE LA CAPACIDAD,RELACIONES COMERCIALES,RELACIONES LABORALES,GESTION COMERCIAL,PRESENTACIONES COMERCIALES,VENTA ESTRATEGICA,FACTURACIÓN"
711,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,2000000.0,COP,,"MEDELLIN,CALI,BOGOTA",INGLÉS B1 - INTERMEDIO,2,7,"COORDINADOR COMERCIAL,DIRECTOR DE VENTAS ,DIRECCIÓN COMERCIAL",Indiferente,"CUMPLIMIENTO DE INDICADORES,SEGUIMIENTO A CLIENTES,ESTRATEGÍAS COMERCIALES,ADMINISTRACIÓN DE EMPRESAS,INVESTIGACIÓN DE MERCADOS,ENTENDIMIENTO DE MODELOS DE NEGOCIO,B2C,PROSPECCIÓN,MANEJO DE EQUIPOS,CIERRE DE VENTAS"
712,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,3500000.0,COP,,,INGLÉS NINGUNO,9,,"EJECUTIVO DE CUENTA,ASESOR COMERCIAL,EJECUTIVO COMERCIAL ,KAM,REPRESENTANTE DE VENTAS",Medio tiempo,"LIDERAZGO ESTRATÉGICO,PREVENTA,POSTVENTA,CRM SOFTWARE,PROSPECCIÓN,PRESENTACIONES COMERCIALES,GENERACION DE LEADS,VENTAS,CIERRE DE VENTAS,ESTRATEGÍAS COMERCIALES"
713,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,2320000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,,,EJECUTIVO COMERCIAL,Indiferente,"BENCHMARKING,PROSPECCIÓN,MARKETING ESTRATEGICO,CRM SOFTWARE,POWER BI,NEGOCIACIONES B2B,B2C"
714,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,3000000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,4,,"EJECUTIVO DE CUENTA,KAM,COORDINADORA COMERCIAL,LÍDER COMERCIAL,EJECUTIVA DE VENTAS,ACCOUNT MANAGER,SALES DEVELOPER,EJECUTIVO COMERCIAL",Prácticas Laborales,"LIDERAZGO,SEGMENTACIÓN COMERCIAL,ANALISIS DE INFORMACION,CAPACITACIÓN FUERZA DE VENTAS,PLAN DE INCENTIVOS,CIERRE DE VENTAS,PROYECCION DE VENTAS,B2B,B2C,PROSPECCIÓN"
715,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,5000000.0,COP,,"MEDELLIN,CALI",INGLÉS B2 - INTERMEDIO ALTO,5,,"DIRECTOR COMERCIAL,COORDINADOR COMERCIAL,GERENTE COMERCIAL,LIDER COMERCIAL,JEFE DE VENTAS",Indiferente,"MARKETING B2B,DIGITAL MARKETING,PRESENTACIONES COMERCIALES,COMERCIAL,GESTION COMERCIAL"
716,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,4000000.0,COP,,MEDELLIN,INGLÉS A1 - BÁSICO,13,0,"EJECUTIVO DE CUENTA,ASESOR COMERCIAL,COORDINADOR COMERCIAL",Indiferente,"SERVICIO AL CLIENTE,CRM SOFTWARE,MANEJO DE PQR’S,ESTRATEGÍAS COMERCIALES,PROSPECCIÓN,SALESFORCE,HERRAMIENTAS OFIMÁTICAS,COMERCIAL,VENTAS,VENTA ESTRATEGICA"
717,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,PROSPECCIÓN",,12500000.0,COP,,,INGLÉS C1 - AVANZADO,10,,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,DIRECTOR DE VENTAS ,KEY ACCOUNT MANAGER,SALES MANAGER",Indiferente,"DESARROLLO DE NUEVOS MERCADOS,DESEMPEÑO COMERCIAL ,ESTRATEGIA,DIRECCIÓN DE VENTAS,LIDERAZGO,CRM SOFTWARE"
718,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,CUSTOMER SUCCESS/CUSTOMER EXPERIENCE",,7500000.0,COP,7000000.0,,INGLÉS B1 - INTERMEDIO,6,,"GERENTE COMERCIAL,DIRECTOR DE VENTAS ,SERVICIO AL CLIENTE",Medio tiempo,"SERVICIO AL CLIENTE,COACHING DE VENTAS,DIRECCIÓN DE VENTAS,INGENIERÍA INDUSTRIAL,ESTRATEGÍAS COMERCIALES,ANÁLISIS DE RESULTADOS,CIERRE DE VENTAS,VENTAS B2C,VENTAS B2B,CAPACITACIÓN FUERZA DE VENTAS"
719,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,CUSTOMER SUCCESS/CUSTOMER EXPERIENCE",,10000000.0,COP,9000000.0,,INGLÉS B1 - INTERMEDIO,13,,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,COORDINADOR COMERCIAL,ASESOR COMERCIAL,KEY ACCOUNT MANAGER,GERENTE DE VENTAS",Prácticas Laborales,"DESARROLLO DE EQUIPOS,ODOO,MANEJO DE KPI´S,CUSTOMER SERVICE,CRM  ,SERVICIO AL CLIENTE,ANÁLISIS DE DATOS,FIDELIZACIÓN DE CLIENTES,ZOHO (CRM),MICROSOFT DYNAMICS"
720,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,CUSTOMER SUCCESS/CUSTOMER EXPERIENCE",,10000000.0,COP,,MEDELLIN,INGLÉS B2 - INTERMEDIO ALTO,6,,"ACCOUNT EXECUTIVE,SALES MANAGER,STRATEGY LEADER,SENIOR BUSINESS CONSULTANT,CUSTOMER SERVICE DIRECTOR",Indiferente,"GERENCIA MERCADEO,ANÁLISIS DE RESULTADOS,LIDERAZGO,HABILIDADES NUMÉRICAS,COMUNICACION CORPORATIVA,CRM  ,CROSS SELLING,MANEJO DE KPI´S,ANÁLISIS DE DATOS,CUSTOMER SERVICE"
721,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,CUSTOMER SUCCESS/CUSTOMER EXPERIENCE",,15000000.0,COP,,"CALI,BARRANQUILLA",INGLÉS A1 - BÁSICO,14,,"GERENTE COMERCIAL,DIRECTOR COMERCIAL,GERENTE MERCADEO Y VENTAS,DIRECTOR MERCADEO Y VENTAS,GERENTE VENTAS RETAIL,GERENTE VENTA DIRECTA,JEFE DE VENTAS RETAIL",Prácticas Laborales,"MICROSOFT EXCEL,WORD,ANÁLISIS DE DATOS,CROSS SELLING,CRM  ,UPSELLING,FIDELIZACIÓN DE CLIENTES,MANEJO DE KPI´S"
722,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,CUSTOMER SUCCESS/CUSTOMER EXPERIENCE",,15800000.0,COP,,,INGLÉS A1 - BÁSICO,8,,"GERENTE COMERCIAL,JEFE DE VENTAS,GERENTE DE CUENTAS,DESARROLLO DE NUEVOS NEGOCIOS,BUSINESS DEVELOPMENT MANAGER,SALES EXECUTIVE",Indiferente,"CUENTAS CLAVE,METODOLOGÍAS ÁGILES,VENTAS B2B,VENTAS B2C,LINKEDIN SALES NAVIGATOR,INNOVACIÓN,CRM - SALESFORCE,JIRA,TRELLO,ESTRATEGIA DE VENTAS"
723,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,4500000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,15,,"GERENTE COMERCIAL,COORDINADOR COMERCIAL,LIDER DE VENTAS,KAM,EJECUTIVO SENIOR DE CUENTAS",Tiempo completo,"PROSPECCION EMPRESARIAL,VENTA CONSULTIVA,SERVICIO AL CLIENTE,ESTRATEGIA DE VENTAS,MANEJO DE PRESUPUESTOS,VENTAS B2B,PLANEACIÓN ESTRATÉGICA,TOMA DE DECISIONES,SAP,CRM  "
724,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,6000000.0,COP,4500000.0,,INGLÉS B2 - INTERMEDIO ALTO,4,4,,Prácticas Laborales,"NEGOCIACIÓN,DESARROLLO DE CATEGORÍAS,MANEJO DE EQUIPOS,ACCOUNT MANAGEMENT"
725,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,6000000.0,COP,5000000.0,"BUCARAMANGA,BOGOTA",INGLÉS B1 - INTERMEDIO,13,9,,Indiferente,"DATA ANALYSIS,NEGOCIACIÓN,LIDERAZGO,MANEJO DE EQUIPOS,DESARROLLO DE CATEGORÍAS,MANEJO DE CLIENTES,ACCOUNT MANAGEMENT,CONOCIMIENTO DEL CLIENTE"
726,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,5000000.0,COP,,,INGLÉS A1 - BÁSICO,7,,"GERENTE COMERCIAL,GERENTE DE MARCA ,COORDINADOR COMERCIAL,COORDINADOR DE EXPERIENCIA AL CLIENTE,GERENTE DE VENTAS",Medio tiempo,"ESTRATEGIA DE VENTAS,TRABAJO EN EQUIPO,LIDERAZGO,MANEJO DE CLIENTES,PENSAMIENTO ESTRATÉGICO,MANEJO DE PRESUPUESTOS,INNOVACIÓN,GESTIÓN DEL CAMBIO,FIDELIZACIÓN DE CLIENTES"
727,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,3500000.0,COP,,"ARMENIA,MANIZALES",INGLÉS B1 - INTERMEDIO,8,,"DIRECTOR COMERCIAL,COORDINADOR COMERCIAL,LÍDER DE VENTAS,KEY ACCOUNT MANAGER,JEFE COMERCIAL",Prácticas Laborales,"LIDER COMERCIAL,VENTA CONSULTIVA,B2B,FIDELIZACIÓN DE CLIENTES,CRM  ,ACCOUNT MANAGEMENT,NEGOCIACIÓN,MANEJO DE EQUIPOS,PROSPECCIÓN,B2C"
728,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,6000000.0,COP,,"MEDELLIN,CALI",INGLÉS C1 - AVANZADO,5,,"GERENTE COMERCIAL,KAM,ACCOUNT MANAGER",Indiferente,"MANEJO DE KPI´S,CRM  ,FIDELIZACIÓN DE CLIENTES,UPSELLING,BUSINESS ANALYTICS,ACCOUNT MANAGEMENT,LIDERAZGO,MANEJO DE EQUIPOS,NEGOCIACIÓN,DESARROLLO DE CATEGORÍAS"
729,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,4500000.0,COP,2800000.0,,INGLÉS B1 - INTERMEDIO,8,1,"ANALISTA DE OPERACIONES,ANALISTA COMERCIAL",Medio tiempo,"ICG,POWER BI,SAP MM,MICROSOFT EXCEL,SQL,PYTHON,MANEJO DE EQUIPOS,ESTRATEGÍAS COMERCIALES,NEGOCIACIÓN,CONOCIMIENTO DEL CLIENTE"
730,Colombia,VENTAS COMERCIAL,"GERENCIA VENTAS/COMERCIAL ,ACCOUNT/CATEGORY MANAGEMENT",,8000000.0,COP,6500000.0,"PEREIRA,MANIZALES,CALI,MEDELLIN,BARRANQUILLA,BUCARAMANGA,SANTA MARTA",INGLÉS A1 - BÁSICO,10,,,Medio tiempo,"ESTRATEGÍAS COMERCIALES,GERENCIA MERCADEO,VENTAS"
731,Colombia,TECNOLOGÍA,"BIZOPS,QUALITY ASSURANCE",,8000000.0,COP,,,INGLÉS C1 - AVANZADO,13,,"GERENTE DE OPERACIONES,OPERATIONS MANAGER",Prácticas Laborales,"UX,AUTOMATIZACIÓN,ZAPIER,HUBSPOT,SLACK,TRELLO,ASANA,MARKETING,OPERACIONES,GOOGLE SHEETS"
732,Colombia,RECURSOS HUMANOS,SELECCIÓN/RECLUTAMIENTO,,1700000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,4,,"ANALISTA DE SELECCION,RECLUTADORA,ANALISTA DE RECLUTAMIENTO Y SELECCIÓN,ASISTENTE DE RECLUTAMEINTO,ASISTENTE DE SELECCIÓN",Indiferente,"ATENCIÓN AL USUARIO,EVALUACION DE RENDIMIENTO,SELECCION ,MANEJO DE PERSONAL,DIRECCION DE PERSONAS,ADMINISTRACIÓN DE PERSONAL,RECLUTAMIENTO,SELECCIÓN DE PERSONAL,CONTROL DE CALIDAD,GESTIÓN DE CALIDAD"
733,Colombia,RECURSOS HUMANOS,SELECCIÓN/RECLUTAMIENTO,,3500000.0,COP,,,INGLÉS C1 - AVANZADO,1,2,"TALENT ACQUISITION/RECRUITER,ONBOARDING ,ANALISTA DE SELECCIÓN,ANALISTA DE RECLUTAMIENTO,ESPECIALISTA EN RECLUTAMIENTO",Prácticas Laborales,"DISC,ATRACCIÓN DE TALENTO,RECLUTAMIENTO,ONBOARDING,RECLUTAMIENTO DE POSICIONES ALTAS,SELECCIÓN DE PERSONAL,INTERPRETACION DE PRUEBAS PSICOTECNICAS"
734,Colombia,RECURSOS HUMANOS,SELECCIÓN/RECLUTAMIENTO,,2000000.0,COP,1800000.0,,INGLÉS B1 - INTERMEDIO,,,"ASISTENTE ADMINISTRATIVO,ANALISTA DE RECURSOS HUMANOS,ANALISTA DE SELECCIÓN DE PERSONAL,ANALISTA DE RECLUTAMIENTO,ANALISTA DE TALENTO HUMANO",Indiferente,"PROFESIONAL EN ADMINISTRACIÓN DE EMPRESAS,GESTION HUMANA"
